loan_amnt,term,int_rate,installment,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_il_6m,sec_app_chargeoff_within_12_mths,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount
16000, 60 months,0.0849,328.19,Supervisor,5 years,MORTGAGE,62000,Source Verified,42339,Current,n,,,credit_card,Credit card refinancing,936xx,CA,28.92,0,37316,0,39,,10,0,15763,0.512,24,w,11644.36,11644.36,6216.74,6216.74,4355.64,1861.1,0,0,0,42948,328.19,42979,42948,0,61,1,INDIVIDUAL,,,,0,0,227708,3,3,1,2,3,48608,82,2,4,4727,71,30800,1,1,0,6,22771,8703,63,0,0,165,159,3,3,3,3,,17,39,1,4,5,4,7,9,6,12,6,10,0,0,0,3,87.5,50,0,0,307343,64371,23500,59526,,,,,N,,,,,,,,,,,,,,
14000, 36 months,0.098,450.43,Master mechanic,4 years,MORTGAGE,100000,Not Verified,42339,Current,n,,,medical,Medical expenses,439xx,OH,15.97,0,35765,0,,,7,0,34250,0.361,14,f,7122.36,7122.36,8539.11,8539.11,6877.64,1661.47,0,0,0,42948,450.43,42979,42948,0,,1,INDIVIDUAL,,,,0,6594,451137,0,2,2,2,7,49789,89,0,0,11535,69,84500,0,1,1,3,64448,22057,36.1,0,0,134,216,54,7,2,54,,7,,0,2,3,2,3,6,3,6,3,7,0,0,0,2,100,0,0,0,531602,84039,34500,55842,,,,,N,,,,,,,,,,,,,,
27500, 60 months,0.1485,652.06,Manager,10+ years,MORTGAGE,195000,Not Verified,42339,Fully Paid,n,,,other,Other,710xx,LA,6.79,0,37073,0,,,14,0,34974,0.509,19,w,0,0,29753.17,29753.17,27500,2253.17,0,0,0,42583,25897.53,,42552,0,,1,INDIVIDUAL,,,,0,0,267500,1,1,0,1,21,10003,76,1,3,12056,55,68700,0,0,0,4,19107,23969,56.8,0,0,21,173,3,3,1,3,,,,0,6,10,7,9,1,12,17,10,14,0,0,0,1,100,57.1,0,0,325100,44977,55500,13200,,,,,N,,,,,,,,,,,,,,
28000, 36 months,0.0649,858.05,Senior Manager,10+ years,MORTGAGE,92000,Not Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,275xx,NC,21.6,0,30803,0,42,,16,0,51507,0.645,24,w,0,0,29939.01773,29939.02,28000,1939.02,0,0,0,42856,17093.51,,42917,0,,1,INDIVIDUAL,,,,0,0,221110,0,2,0,0,27,23413,55,0,1,8752,61,79900,0,1,0,1,13819,16623,59.9,0,0,82,379,19,19,2,19,48,,42,0,7,9,9,11,4,13,18,9,16,0,0,0,0,91.7,22.2,0,0,304003,74920,41500,42503,,,,,N,,,,,,,,,,,,,,
2500, 36 months,0.1727,89.47,Teacher,10+ years,MORTGAGE,50000,Verified,42339,Current,n,,,other,Other,330xx,FL,17.6,3,36892,4,6,,7,0,732,0.311,22,w,1340.65,1340.65,1693.93,1693.93,1159.35,534.58,0,0,0,42948,89.47,42979,42948,0,18,1,INDIVIDUAL,,,,0,0,197169,3,3,2,4,2,196437,95,1,2,48,87,2500,6,3,5,6,28167,652,6.9,0,0,149,179,3,2,0,3,,0,6,3,1,4,1,1,14,4,8,4,7,0,0,1,3,68.4,0,0,0,196429,197169,700,193929,,,,,N,,,,,,,,,,,,,,
33600, 36 months,0.1078,1096.53,Aviation Safety Inspector,8 years,RENT,104000,Source Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,441xx,OH,14.01,0,36831,2,29,,14,0,28475,0.518,31,w,0,0,34309.15,34309.15,33600,709.15,0,0,0,42430,33262.93,,42430,0,29,1,INDIVIDUAL,,,,0,0,42952,0,1,0,0,50,14477,,1,1,12992,52,55000,1,0,5,1,3068,8302,75,0,0,156,181,8,8,1,8,,1,,1,5,9,6,12,7,13,23,10,14,0,0,0,1,96.8,33.3,0,0,92909,42952,33200,37909,,,,,N,,,,,,,,,,,,,,
20000, 60 months,0.1399,465.27,Facilities Coordinator,10+ years,OWN,70000,Source Verified,42339,Charged Off,n,,,debt_consolidation,Debt consolidation,210xx,MD,16.9,0,37043,0,33,,20,0,31200,0.42,35,w,0,0,5558.02,5558.02,2965.17,2592.85,0,0,0,42736,465.27,,42948,0,69,1,INDIVIDUAL,,,,0,0,34856,2,1,0,0,43,3656,37,2,3,4367,41,74200,0,1,0,3,1835,18527,44,0,0,46,174,5,5,0,6,,13,,1,6,11,9,19,2,19,32,11,20,0,0,0,2,94.3,44.4,0,0,84200,34856,33100,10000,,,,,N,,,,,,,,,,,,,,
12000, 36 months,0.1078,391.62,Salesman,3 years,RENT,40000,Not Verified,42339,Fully Paid,n,,,credit_card,Credit card refinancing,070xx,NJ,31.95,3,39569,0,9,,16,0,11008,0.414,22,w,0,0,13096.73223,13096.73,12000,1096.73,0,0,0,42736,8659.7,,42856,0,,1,INDIVIDUAL,,,,0,230,31915,0,2,1,1,12,20907,64,1,2,3058,54,26600,2,0,4,3,2128,10671,49.7,0,0,64,91,10,10,0,10,9,2,9,0,7,8,10,11,3,14,19,8,16,0,0,0,2,90.5,20,0,0,59420,31915,21200,32820,,,,,N,,,,,,,,,,,,,,
15700, 60 months,0.1659,386.74,Teacher,6 years,MORTGAGE,48000,Not Verified,42339,Current,n,,,credit_card,Credit card refinancing,707xx,LA,29.13,0,38657,0,66,,19,0,15458,0.649,28,w,12041.54,12041.54,7311.88,7311.88,3658.46,3653.42,0,0,0,42948,386.74,42979,42948,0,72,1,INDIVIDUAL,,,,0,0,270017,2,9,1,3,6,68316,101,2,2,5268,88,23800,0,2,1,5,14211,1516,87.7,0,0,112,121,4,4,1,4,66,10,66,1,3,6,4,5,13,9,14,7,19,0,0,0,3,96.4,75,0,0,305962,83774,12300,81126,,,,,N,,,,,,,,,,,,,,
24700, 36 months,0.1199,820.28,Engineer,10+ years,MORTGAGE,65000,Not Verified,42339,Fully Paid,n,,,small_business,Business,577xx,SD,16.06,1,36495,4,6,,22,0,21470,0.192,38,w,0,0,25679.66,25679.66,24700,979.66,0,0,0,42522,926.35,,42736,0,,1,INDIVIDUAL,,,,0,0,204396,1,1,0,1,19,18005,73,2,3,6472,29,111800,0,0,6,4,9733,57830,27.1,0,0,113,192,2,2,4,2,,0,6,0,5,5,13,17,6,20,27,5,22,0,0,0,2,97.4,7.7,0,0,314017,39475,79300,24667,,,,,N,,,,,,,,,,,,,,
30000, 36 months,0.1577,1051.31,Vice-President,2 years,MORTGAGE,175000,Not Verified,42339,Fully Paid,n,,,home_improvement,Home improvement,430xx,OH,18.5,0,35643,1,61,,9,0,21831,0.503,23,w,0,0,33903.76574,33903.77,30000,3903.77,0,0,0,42705,23456.38,,42948,0,,1,INDIVIDUAL,,,,0,0,408118,2,4,2,4,6,130740,84,0,1,12141,71,43400,4,3,3,7,51015,21569,50.3,0,0,118,220,16,6,3,16,,0,61,0,2,2,3,7,9,4,11,2,9,0,0,0,3,95.7,33.3,0,0,447599,152571,43400,146568,,,,,N,,,,,,,,,,,,,,
10000, 36 months,0.0649,306.45,SERVICE MANAGER,6 years,RENT,85000,Not Verified,42339,Current,n,,,credit_card,Credit card refinancing,160xx,PA,13.07,0,37347,1,,106,14,1,10464,0.345,23,w,4964.33,4964.33,5813.54,5813.54,5035.67,777.87,0,0,0,42948,306.45,42979,42948,0,,1,INDIVIDUAL,,,,0,8341,27957,2,1,0,0,35,17493,57,2,7,2524,46,30300,2,0,1,7,1997,8182,50.1,0,0,164,129,1,1,1,4,,1,,0,6,9,7,10,3,13,19,9,14,0,0,0,2,95.7,28.6,1,0,61099,27957,16400,30799,,,,,N,,,,,,,,,,,,,,
28000, 60 months,0.1849,718.51,Engineer,10+ years,MORTGAGE,75000,Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,471xx,IN,31.88,0,37530,0,,,27,0,43413,0.519,46,w,21718.84,21718.84,13579.78,13579.78,6281.16,7298.62,0,0,0,42948,718.51,42979,42948,0,,1,INDIVIDUAL,,,,0,0,193745,1,2,0,2,22,13889,44,2,6,7213,50,83600,1,0,0,8,7176,23476,59.9,0,0,143,158,4,4,2,10,,16,,0,14,20,14,18,9,24,34,20,27,0,0,0,2,100,50,0,0,267312,57302,58500,31758,,,,,N,,,,,,,,,,,,,,
18000, 36 months,0.0749,559.83,Systems Support Engineer,5 years,MORTGAGE,75000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,030xx,NH,25.65,0,36951,1,46,,12,0,7758,0.332,47,w,8499.32,8499.32,11137.7,11137.7,9500.68,1637.02,0,0,0,42948,559.83,42979,42948,0,,1,INDIVIDUAL,,,,0,0,304914,3,6,2,3,6,94902,76,2,3,4829,65,23400,1,3,3,7,25410,12642,38,0,0,177,175,6,6,1,6,46,6,46,0,2,2,4,15,24,5,21,2,12,0,0,0,5,97.8,50,0,0,335119,102660,20400,107522,,,,,N,,,,,,,,,,,,,,
7200, 36 months,0.1727,257.67,Department Manager ,9 years,OWN,20000,Verified,42339,Charged Off,n,,,debt_consolidation,Debt consolidation,023xx,MA,13.21,1,37712,1,23,,8,0,7302,0.326,17,w,0,0,3093.61,3093.61,2002.17,1041.44,0,50,9,42705,257.67,,42948,0,,1,INDIVIDUAL,,,,0,0,7302,2,0,1,1,12,0,,3,4,5509,33,22400,2,0,3,5,913,9831,41.8,0,0,128,152,5,5,0,5,23,0,23,0,3,4,5,10,2,8,15,4,8,0,0,0,4,94.1,0,0,0,22400,7302,16900,0,,,,,N,,,,,,,,,,,,,,
4200, 36 months,0.1399,143.53,Patrol Officer,2 years,RENT,32000,Source Verified,42339,Current,n,,,other,Other,377xx,TN,31.02,0,40118,2,50,,10,0,1294,0.117,16,w,2201.69,2201.69,2718.91,2718.91,1998.31,720.6,0,0,0,42948,143.53,42979,42948,0,60,1,INDIVIDUAL,,,,0,0,38865,2,6,2,5,1,37571,89,1,2,173,73,11100,3,3,3,7,3887,5422,3.2,0,0,73,72,6,1,0,6,,0,,1,2,4,2,2,8,4,7,4,10,0,0,0,3,87.5,0,0,0,53161,38865,5600,42061,,,,,N,,,,,,,,,,,,,,
1400, 36 months,0.1288,47.1,Logistics Manager,3 years,MORTGAGE,64000,Not Verified,42339,Fully Paid,n,,,other,,275xx,NC,34.95,0,35217,0,,,17,0,37828,0.672,24,w,0,0,1575.160698,1575.16,1400,175.16,0,0,0,42795,965.36,,42948,0,,1,INDIVIDUAL,,,,0,0,325695,1,3,1,2,2,37430,67,0,2,7386,67,56300,0,2,0,4,19159,7940,77,0,0,46,234,18,2,4,28,,18,,0,7,11,8,11,3,12,17,11,17,0,0,0,1,100,75,0,0,372109,75258,34500,55501,,,,,N,,,,,,,,,,,,,,
5000, 36 months,0.0532,150.58,Orientation ,10+ years,MORTGAGE,60000,Not Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,917xx,CA,19.22,0,37196,0,40,,7,0,5832,0.169,19,w,0,0,5079.51,5079.51,5000,79.51,0,0,0,42461,4782.04,,42461,0,,1,INDIVIDUAL,,,,0,0,406338,0,1,0,1,20,31476,,0,0,4320,17,34600,0,3,0,1,58048,28032,17.1,0,0,154,169,31,20,2,31,,,40,0,3,4,4,7,5,5,12,4,7,0,0,0,0,89.5,0,0,0,468812,37308,33800,44358,,,,,N,,,,,,,,,,,,,,
9500, 36 months,0.0649,291.13,Executive manager,10+ years,MORTGAGE,126500,Not Verified,42339,Current,n,,,home_improvement,Home improvement,357xx,AL,8.67,1,35186,0,21,56,14,1,5951,0.188,47,w,4716.49,4716.49,5522.91,5522.91,4783.51,739.4,0,0,0,42948,291.13,42979,42948,0,76,1,INDIVIDUAL,,,,0,50,264336,1,2,1,2,3,50834,65,3,7,3742,25,31700,1,0,5,10,22028,23082,20.4,0,0,186,235,7,3,8,7,82,3,76,2,3,4,5,11,8,10,29,4,14,0,0,0,4,88.6,0,1,0,307298,56785,29000,53424,,,,,N,,,,,,,,,,,,,,
2500, 36 months,0.1148,82.42,,n/a,RENT,16488,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,064xx,CT,38.06,0,38657,1,,,12,0,2469,0.082,18,w,1287.34,1287.34,1561.99,1561.99,1212.66,349.33,0,0,0,42948,82.42,42979,42948,0,,1,INDIVIDUAL,,,,0,0,20449,0,2,1,2,8,17980,85,0,3,2368,40,30100,4,0,9,5,2045,18432,11.4,0,0,121,104,18,8,0,20,,0,,0,1,2,4,6,5,8,11,2,12,0,0,0,1,100,0,0,0,51341,20449,20800,21241,,,,,N,,,,,,,,,,,,,,
18200, 60 months,0.1577,440.37,Accounting Supervisor,8 years,RENT,65000,Not Verified,42339,Charged Off,n,,,credit_card,Credit card refinancing,300xx,GA,29.28,0,38018,1,,46,27,1,7411,0.598,38,w,0,0,4832.53,4832.53,1465.09,1617.5,0,1749.94,314.9892,42583,440.37,,42767,1,,1,INDIVIDUAL,,,,0,2403,113674,3,19,2,5,2,106263,97,2,6,2580,93,12400,6,0,2,11,4210,444,87.7,0,0,142,127,0,0,2,28,,5,,0,2,6,2,2,27,8,9,6,27,0,0,0,4,100,50,1,0,121798,113674,3600,109398,,,,,N,,,,,,,,,,,,,,
20000, 60 months,0.1288,453.84,Division Manager,< 1 year,MORTGAGE,110000,Verified,42339,Charged Off,n,,,debt_consolidation,Debt consolidation,774xx,TX,23.89,0,31809,2,41,,18,0,28645,0.57,33,w,0,0,5503.03,5503.03,1982.38,1612.56,45.38,1862.71,335.2878,42614,930.37,,42767,0,,1,INDIVIDUAL,,,,0,0,286847,3,2,1,1,5,49339,65,3,3,6863,57,50450,0,0,2,5,15935,4300,60,0,0,125,346,1,1,5,9,41,5,41,0,8,15,9,10,7,15,21,11,18,,0,0,5,97,87.5,0,0,337189,77984,34400,75399,,,,,N,,,,,,,,,,,,,,
16000, 36 months,0.0532,481.84,Marketing manager,8 years,MORTGAGE,96000,Not Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,551xx,MN,14.45,0,33117,1,55,,23,0,21922,0.298,38,w,0,0,16700.53923,16700.54,16000,700.54,0,0,0,42705,11893.96,,42705,0,55,1,INDIVIDUAL,,,,0,0,200216,2,5,0,0,27,39393,82,1,4,7009,50,73500,2,12,4,5,8705,35742,18,0,0,303,139,1,1,6,16,,4,,0,3,6,6,9,10,16,22,7,23,0,0,0,2,97.3,16.7,0,0,293017,61315,43600,48119,,,,,N,,,,,,,,,,,,,,
25000, 36 months,0.0749,777.55,,n/a,MORTGAGE,132000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,498xx,MI,13.83,0,27242,1,,,14,0,33231,0.48,32,w,12503.93,12503.93,14747.44,14747.44,12496.07,2251.37,0,0,0,42948,777.55,42979,42948,0,,1,INDIVIDUAL,,,,0,0,78666,1,3,3,4,1,17405,58,0,2,12966,51,69200,4,13,4,6,5619,22487,53.2,0,0,77,496,19,1,3,19,,1,,0,1,3,4,10,11,9,17,4,14,0,0,0,3,100,50,0,0,137788,50636,48100,30190,,,,,N,,,,,,,,,,,,,,
31500, 60 months,0.1199,700.55,Lieutenant ,10+ years,MORTGAGE,120000,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,945xx,CA,10.55,0,35582,0,,,7,0,9374,0.255,20,w,23471.52,23471.52,13383.88,13383.88,8028.48,5355.4,0,0,0,42948,700.55,42979,42948,0,,1,INDIVIDUAL,,,,0,0,549792,1,1,0,2,19,36026,,1,1,9374,26,36800,2,0,1,4,91632,18126,34.1,0,0,139,222,11,3,2,102,,5,,0,1,1,2,5,6,5,12,1,7,0,0,0,2,100,0,0,0,590498,45400,27500,48561,,,,,N,,,,,,,,,,,,,,
10500, 36 months,0.0849,331.42,Strategic Account Manager,4 years,MORTGAGE,60000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,250xx,WV,15.39,1,35916,0,19,35,13,1,10760,0.626,19,w,5290.56,5290.56,6284.6,6284.6,5209.44,1075.16,0,0,0,42948,331.42,42979,42948,0,,1,INDIVIDUAL,,,,0,0,107112,2,4,0,0,38,10578,46,1,2,3415,53,17200,0,0,1,3,8926,3707,53.1,0,0,107,139,1,1,5,1,72,5,26,0,2,4,3,5,5,6,8,5,13,0,0,0,2,84.2,0,0,1,132044,21338,7900,23221,,,,,N,,,,,,,,,,,,,,
1800, 36 months,0.1148,59.34,Benefits Consultant,10+ years,RENT,50000,Not Verified,42339,Current,n,,,other,Other,140xx,NY,20.38,0,37257,0,39,,9,0,10140,0.957,15,w,926.93,926.93,1124.59,1124.59,873.07,251.52,0,0,0,42948,59.34,42979,42948,0,,1,INDIVIDUAL,,,,0,72,21440,0,3,0,3,17,11300,70,0,1,3761,80,10600,0,0,0,4,2382,233,97.7,0,0,71,167,22,17,0,22,,20,,0,5,6,5,9,4,6,11,6,9,0,0,0,0,93.3,100,0,0,26851,21440,10300,16251,,,,,N,,,,,,,,,,,,,,
35000, 60 months,0.205,937.06,"Director, Human Resources",8 years,MORTGAGE,120000,Source Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,301xx,GA,35.69,1,34608,0,3,,25,0,13993,0.322,54,w,0,0,39312.22,39312.22,35000,4312.22,0,0,0,42583,33789.51,,42948,0,,1,INDIVIDUAL,,,,0,0,440222,2,9,2,5,3,223030,106,0,2,5063,82,43400,2,0,3,7,20010,11939,33.7,0,0,254,115,17,3,3,17,,6,,0,2,4,5,9,28,13,22,5,25,0,0,0,2,98.1,0,0,0,498200,240034,18000,211420,,,,,N,,,,,,,,,,,,,,
19200, 60 months,0.0849,393.83,HR Assistant,10+ years,MORTGAGE,72000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,967xx,HI,21.22,0,34394,1,,,15,0,19770,0.495,28,w,13973.19,13973.19,7460.13,7460.13,5226.81,2233.32,0,0,0,42948,393.83,42979,42948,0,,1,INDIVIDUAL,,,,0,0,442322,3,3,2,3,6,21614,84,0,0,8050,63,39900,1,4,3,4,29488,7754,61.2,0,0,111,261,44,3,5,68,,5,,0,4,8,4,6,5,11,18,9,15,0,0,0,3,100,50,0,0,467614,41384,20000,25626,,,,,N,,,,,,,,,,,,,,
16800, 36 months,0.1199,557.93,Project Coordinator,< 1 year,RENT,50000,Source Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,805xx,CO,5.76,0,38687,1,37,27,10,1,6920,0.407,30,w,0,0,18977.61335,18977.61,16800,2177.61,0,0,0,42856,10636.64,,42948,0,37,1,INDIVIDUAL,,,,0,723,113972,4,1,0,0,54,107052,,7,7,3703,41,17000,0,1,2,7,12664,6385,48.9,0,0,120,116,3,3,0,3,,5,,3,3,6,3,15,6,9,24,6,10,0,0,0,7,90,0,0,0,102060,113972,12500,85060,,,,,N,,,,,,,,,,,,,,
5000, 36 months,0.1199,166.05,RN,8 years,MORTGAGE,60000,Not Verified,42339,Charged Off,n,,,debt_consolidation,Debt consolidation,301xx,GA,19.56,0,39873,0,,,13,0,15996,0.508,19,w,0,0,1320.07,1320.07,961.87,358.2,0,0,0,42614,166.05,,42856,0,,1,INDIVIDUAL,,,,0,0,164988,1,1,0,0,26,8504,57,1,1,3452,53,31500,5,1,6,3,12691,4198,60.8,0,0,78,81,8,4,3,8,,2,,0,3,9,3,3,4,11,12,10,13,0,0,0,2,100,33.3,0,0,187500,24500,10700,15000,,,,,N,,,,,,,,,,,,,,
30000, 60 months,0.1849,769.83,Sales,2 years,MORTGAGE,85000,Source Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,070xx,NJ,35.93,0,37895,0,45,69,21,1,12381,0.499,49,w,23270.23,23270.23,14549.73,14549.73,6729.77,7819.96,0,0,0,42948,769.83,42979,42948,0,,1,INDIVIDUAL,,,,0,0,195290,1,5,3,6,4,94001,91,2,4,4556,83,24800,2,0,12,10,9300,6474,63.8,0,0,116,146,9,4,2,25,,0,,0,6,9,8,21,14,15,33,9,21,0,0,0,5,97.7,37.5,1,0,219013,106382,17900,103894,,,,,N,,,,,,,,,,,,,,
20000, 36 months,0.1148,659.33,General Manager,5 years,RENT,60000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,234xx,VA,22.62,0,36861,2,,,10,0,29929,0.615,20,w,10299.33,10299.33,12495.38,12495.38,9700.67,2794.71,0,0,0,42948,659.33,42979,42948,0,,1,INDIVIDUAL,,,,0,0,39394,1,1,0,1,17,9465,63,2,2,13008,62,48700,0,0,3,3,3939,14271,67.7,0,0,17,180,4,4,0,4,,4,,0,5,5,7,13,1,9,19,5,10,0,0,0,2,100,28.6,0,0,63700,39394,44200,15000,,,,,N,,,,,,,,,,,,,,
5000, 36 months,0.098,160.87,Maintenance worker,10+ years,RENT,55000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,939xx,CA,10.93,0,37803,1,46,,6,0,6846,0.58,11,w,2543.65,2543.65,3049.72,3049.72,2456.35,593.37,0,0,0,42948,160.87,42979,42948,0,51,1,INDIVIDUAL,,,,0,60,16016,0,1,0,0,34,9170,68,1,3,4621,64,11800,0,0,2,3,2669,3447,65.5,0,0,149,119,11,11,0,11,,6,46,0,2,4,3,4,3,5,8,4,6,0,0,0,1,81.8,66.7,0,0,25203,16016,10000,13403,,,,,N,,,,,,,,,,,,,,
20000, 36 months,0.1797,722.75,Nurse Manager,7 years,MORTGAGE,180000,Not Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,778xx,TX,25.1,0,32599,0,,,13,0,59126,0.921,30,w,0,0,23123.77224,23123.77,20000,3123.77,0,0,0,42705,15283.34,,42736,0,,1,INDIVIDUAL,,,,0,418,277227,2,3,1,1,12,72335,88,2,3,25225,91,64200,0,0,0,4,23102,529,99,0,0,147,320,3,3,2,3,,,,0,5,7,5,10,9,9,19,7,13,0,0,0,3,100,100,0,0,349868,131461,53700,117668,,,,,N,,,,,,,,,,,,,,
8000, 36 months,0.1148,263.74,Valued Associate,< 1 year,RENT,21610,Verified,42339,Current,n,,,credit_card,Credit card refinancing,370xx,TN,31.06,0,40148,0,,,9,0,8898,0.484,10,w,4119.57,4119.57,4998.3,4998.3,3880.43,1117.87,0,0,0,42948,263.7374116,42948,42948,0,,1,INDIVIDUAL,,,,0,0,22866,0,2,1,1,9,13968,82,1,2,1831,64,18400,0,0,3,3,2858,5553,46.1,0,0,66,72,10,9,0,10,,9,,0,3,6,3,4,2,7,8,6,9,0,0,0,2,100,0,0,0,35502,22866,10300,17102,,,,,N,,,,,,,,,,,,,,
15225, 36 months,0.0849,480.55,Teacher,3 years,OWN,40000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,366xx,AL,21.21,0,36281,3,,67,12,1,5278,0.31,30,w,7671.5,7671.5,9112.5,9112.5,7553.5,1559,0,0,0,42948,480.55,42979,42948,0,,1,INDIVIDUAL,,,,0,0,63528,3,1,0,1,24,58250,99,3,5,2867,31,17050,0,0,1,6,5294,1750,32,0,0,181,199,5,5,0,5,,5,,0,6,11,8,8,17,11,13,8,12,,0,0,3,100,16.7,0,0,76171,63528,10500,59121,,,,,N,,,,,,,,,,,,,,
10800, 60 months,0.1399,251.25,Medical Support Assistant,3 years,RENT,40000,Source Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,334xx,FL,26.13,0,36434,0,29,76,7,2,8192,0.712,14,w,0,0,12951.64577,12951.65,10800,2151.65,0,0,0,42948,8450.13,,42948,0,,1,INDIVIDUAL,,,,0,0,25378,0,2,0,2,14,17186,71,0,0,6186,71,11500,1,0,1,2,3625,1749,81.6,0,0,136,72,30,14,0,49,,9,29,0,3,4,4,6,5,5,8,4,7,0,0,0,0,92.9,50,2,0,35584,25378,9500,24084,,,,,N,,,,,,,,,,,,,,
20000, 60 months,0.1344,459.58,Administrative Manager ,9 years,MORTGAGE,75000,Not Verified,42339,Current,n,,,debt_consolidation,,596xx,MT,20.67,0,38018,1,,,16,0,18818,0.488,54,w,15042.84,15042.84,8694.69,8694.69,4957.16,3737.53,0,0,0,42948,459.58,42979,42948,0,,1,JOINT,100000,16.4,Not Verified,0,0,300744,2,3,1,1,10,99376,67,3,4,6713,59,38600,1,7,3,5,18797,973,94.2,0,0,134,142,0,0,1,12,,0,,0,3,5,3,6,31,12,22,7,16,0,0,0,4,100,100,0,0,355426,118194,16700,115296,,,,,N,,,,,,,,,,,,,,
6025, 36 months,0.1485,208.42,Mgr. Quality Control,10+ years,RENT,110000,Verified,42339,Fully Paid,n,,,debt_consolidation,Debt consolidation,027xx,MA,21.32,1,36434,2,17,58,17,1,7047,0.384,37,w,0,0,6130.88,6130.88,6025,105.88,0,0,0,42401,6143.31,,42767,0,68,1,INDIVIDUAL,,,,0,0,71368,5,5,4,6,1,64321,93,2,4,1928,82,18600,5,4,14,10,4198,4962,47.3,0,0,167,194,2,1,2,2,17,0,17,1,6,10,7,14,13,12,22,10,17,0,0,0,6,97.1,42.9,1,0,87869,71368,9200,69269,,,,,N,,,,,,,,,,,,,,
22000, 60 months,0.1797,558.3,Service technician,10+ years,MORTGAGE,55000,Not Verified,42339,Current,n,,,debt_consolidation,Debt consolidation,488xx,MI,22.34,1,36708,1,3,,10,0,39840,0.743,25,w,17012.98,17012.98,10552.79,10552.79,4987.02,5565.77,0,0,0,42948,558.3,42979,42948,0,,1,INDIVIDUAL,,,,0,0,210586,2,2,1,2,4,3624,35,1,1,9943,68,53600,0,7,1,3,23398,76,99.6,0,0,143,185,4,4,1,25,3,4,3,0,2,5,2,5,8,7,16,5,10,0,0,0,2,88,100,0,0,232758,43464,17200,10358,,,,,N,,,,,,,,,,,,,,
